upid,mlb_id,yahoo_id,manager,name,season,stat_source,stat_type,fg_war,fg_woba,fg_wrc_plus,fg_iso,fg_babip,fg_spd,fg_off,fg_bsr,fg_bb_pct,fg_k_pct,fg_o_swing_pct,fg_z_swing_pct,fg_swstr_pct,fg_gb_pct,fg_fb_pct,fg_ld_pct,fg_pull_pct,fg_hard_pct,fg_barrel_pct,fg_fip,fg_xfip,fg_siera,fg_k_bb_pct,fg_lob_pct,fg_hr_fb,fg_sl_pct,fg_ch_pct
6443,687515,,Weekend Warriors,Colby Thomas,2025,fangraphs,batting,0.0,0.291,82.0,0.192,0.309,4.7,-2.7,0.0,0.053,0.371,0.45,0.7440000000000001,0.195,0.365,0.45899999999999996,0.17600000000000002,0.507,0.28,0.133,,,,,,,,
3543,680728,,Weekend Warriors,Adrian Del Castillo,2025,fangraphs,batting,0.0,0.295,87.0,0.15,0.352,0.5,-2.5,-0.4,0.061,0.359,0.33299999999999996,0.63,0.153,0.32,0.493,0.187,0.44,0.413,0.067,,,,,,,,
,,8795,B2J,Brandon Belt,2022,fangraphs,batting,0.0,0.303,97.0,0.138,0.277,2.9,-1.9,-0.7,0.124,0.272,0.249,0.779,0.133,0.27399999999999997,0.5,0.226,0.374,0.287,0.126,,,,,,,,
2681,,9630,ANGE,Joey Gallo,2022,fangraphs,batting,0.0,0.286,84.0,0.197,0.219,4.7,-8.1,-0.9,0.13699999999999998,0.39799999999999996,0.315,0.7,0.18100000000000002,0.28,0.527,0.19399999999999998,0.5479999999999999,0.33,0.17600000000000002,,,,,,,,
3414,,10344,RV,Yuli Gurriel,2024,fangraphs,batting,0.0,0.289,84.0,0.056,0.317,4.0,-1.1,0.1,0.138,0.231,0.284,0.652,0.08900000000000001,0.439,0.293,0.268,0.561,0.366,0.024,,,,,,,,
2646,,10328,WAR,Jeimer Candelario,2022,fangraphs,batting,0.0,0.277,80.0,0.145,0.257,2.8,-12.1,-1.3,0.06,0.233,0.368,0.762,0.12,0.41700000000000004,0.395,0.188,0.395,0.278,0.083,,,,,,,,
3141,,9378,RV,Robbie Grossman,2022,fangraphs,batting,0.0,0.283,82.0,0.102,0.283,3.4,-9.5,0.0,0.11699999999999999,0.27,0.24,0.636,0.092,0.312,0.446,0.242,0.49,0.28,0.035,,,,,,,,
3807,676113,,,Zach DeLoach,2024,fangraphs,batting,0.0,0.279,80.0,0.119,0.289,2.9,-2.3,-0.5,0.107,0.28,0.267,0.73,0.127,0.5329999999999999,0.222,0.244,0.326,0.196,0.0,,,,,,,,
4808,,,La Flama Blanca,Tim Tawa,2025,fangraphs,batting,0.0,0.273,72.0,0.146,0.252,5.3,-6.6,1.0,0.08900000000000001,0.284,0.324,0.6970000000000001,0.14400000000000002,0.489,0.38,0.131,0.479,0.314,0.09300000000000001,,,,,,,,
5703,667472,,,Dane Myers,2025,fangraphs,batting,0.0,0.275,72.0,0.091,0.293,4.6,-9.9,1.0,0.069,0.231,0.276,0.618,0.098,0.445,0.341,0.214,0.37200000000000005,0.325,0.078,,,,,,,,
4507,,,,Aaron Schunk,2024,fangraphs,batting,0.0,0.257,49.0,0.096,0.328,3.3,-6.6,-0.6,0.040999999999999995,0.316,0.45,0.752,0.154,0.387,0.371,0.242,0.413,0.302,0.048,,,,,,,,
7887,,,,Jose Fermin,2023,fangraphs,batting,0.0,0.281,76.0,0.02,0.279,0.9,-2.6,-0.7,0.098,0.131,0.255,0.569,0.040999999999999995,0.405,0.31,0.28600000000000003,0.4,0.222,0.0,,,,,,,,
5979,,,,Alejandro Osuna,2025,fangraphs,batting,0.0,0.27,72.0,0.066,0.256,2.8,-5.9,-0.1,0.11900000000000001,0.193,0.29,0.614,0.069,0.415,0.322,0.263,0.303,0.252,0.059000000000000004,,,,,,,,
7037,,,Hammers,Kyle Karros,2025,fangraphs,batting,0.0,0.268,56.0,0.051,0.309,2.2,-9.0,-0.7,0.096,0.263,0.284,0.672,0.113,0.469,0.306,0.22399999999999998,0.418,0.337,0.01,,,,,,,,
3982,695336,,Jepordizers!,Thomas Saggese,2024,fangraphs,batting,0.0,0.247,58.0,0.102,0.265,1.8,-2.7,-0.1,0.038,0.26899999999999996,0.449,0.659,0.11599999999999999,0.371,0.371,0.257,0.2,0.22899999999999998,0.028999999999999998,,,,,,,,
5431,674441,,,Jacob Hurtubise,2024,fangraphs,batting,0.0,0.253,55.0,0.056,0.27,8.1,-2.9,0.7,0.08800000000000001,0.265,0.268,0.617,0.075,0.25,0.47200000000000003,0.278,0.341,0.073,0.0,,,,,,,,
4389,669369,,,Bryce Johnson,2024,fangraphs,batting,0.0,0.243,57.0,0.032,0.255,3.8,-4.0,-0.3,0.096,0.16399999999999998,0.294,0.773,0.087,0.467,0.289,0.244,0.40700000000000003,0.185,0.0,,,,,,,,
2009,,9581,TROU,Adalberto Mondesi,2022,fangraphs,batting,0.0,0.166,-5.0,0.0,0.233,6.0,-5.4,1.0,0.07400000000000001,0.37,0.32799999999999996,0.72,0.209,0.52,0.36,0.12,0.467,0.3,0.033,,,,,,,,
2761,,9883,WAR,Josh Bell,2024,fangraphs,batting,-0.1,0.317,101.0,0.156,0.286,2.0,-3.0,-4.1,0.085,0.19899999999999998,0.314,0.7509999999999999,0.113,0.496,0.33,0.17300000000000001,0.423,0.32299999999999995,0.075,,,,,,,,
1952,,9561,WAR,Jesse Winker,2025,fangraphs,batting,-0.1,0.301,95.0,0.171,0.3,6.2,-1.0,-0.5,0.111,0.259,0.244,0.6729999999999999,0.09699999999999999,0.373,0.431,0.196,0.569,0.275,0.078,,,,,,,,
2088,,11866,PINS,Andrew Vaughn,2024,fangraphs,batting,-0.1,0.304,97.0,0.156,0.285,2.5,-4.3,-2.5,0.061,0.213,0.36200000000000004,0.6829999999999999,0.1,0.381,0.45799999999999996,0.16,0.35700000000000004,0.332,0.09300000000000001,,,,,,,,
2078,,10159,PINS,Andrew Benintendi,2024,fangraphs,batting,-0.1,0.298,93.0,0.168,0.245,2.1,-5.9,-1.9,0.079,0.184,0.27899999999999997,0.711,0.086,0.385,0.424,0.191,0.445,0.307,0.063,,,,,,,,
3855,,,,Maximo Acosta,2025,fangraphs,batting,-0.1,0.302,91.0,0.185,0.235,2.9,-1.1,-0.4,0.098,0.27899999999999997,0.265,0.574,0.1,0.486,0.405,0.10800000000000001,0.514,0.486,0.135,,,,,,,,
4158,677942,,,Blaze Alexander,2024,fangraphs,batting,-0.1,0.298,89.0,0.096,0.333,3.5,-2.4,0.1,0.081,0.265,0.336,0.767,0.127,0.517,0.32799999999999996,0.155,0.271,0.314,0.034,,,,,,,,
5703,667472,,,Dane Myers,2023,fangraphs,batting,-0.1,0.278,71.0,0.09,0.354,3.7,-2.5,0.1,0.028999999999999998,0.271,0.353,0.619,0.11800000000000001,0.612,0.14300000000000002,0.245,0.429,0.49,0.02,,,,,,,,
,,10927,WIZ,Nick Solak,2022,fangraphs,batting,-0.1,0.291,88.0,0.122,0.233,5.1,-1.0,0.2,0.07400000000000001,0.2,0.26,0.615,0.095,0.581,0.306,0.113,0.45299999999999996,0.281,0.078,,,,,,,,
2621,,11585,PLAY,Jared Walsh,2024,fangraphs,batting,-0.1,0.289,88.0,0.094,0.355,2.3,-1.8,-1.0,0.11699999999999999,0.35,0.225,0.642,0.16399999999999998,0.281,0.43799999999999994,0.281,0.313,0.375,0.094,,,,,,,,
2238,,10966,WIZ,Carter Kieboom,2023,fangraphs,batting,-0.1,0.277,71.0,0.161,0.25,2.0,-3.6,-0.1,0.064,0.287,0.28600000000000003,0.738,0.14400000000000002,0.475,0.33899999999999997,0.18600000000000003,0.38299999999999995,0.267,0.05,,,,,,,,
3515,677954,,,Jordan Groshans,2022,fangraphs,batting,-0.1,0.278,75.0,0.049,0.319,2.1,-2.1,-0.2,0.062,0.2,0.305,0.642,0.07200000000000001,0.45799999999999996,0.313,0.22899999999999998,0.33299999999999996,0.271,0.021,,,,,,,,
,,10194,GANG,Brett Phillips,2023,fangraphs,batting,-0.1,0.268,65.0,0.159,0.333,5.0,-2.3,0.7,0.113,0.507,0.261,0.6829999999999999,0.191,0.385,0.423,0.192,0.444,0.29600000000000004,0.07400000000000001,,,,,,,,
4087,687231,,,Darell Hernaiz,2025,fangraphs,batting,-0.1,0.266,65.0,0.075,0.25,3.6,-9.9,-1.8,0.086,0.122,0.324,0.735,0.081,0.47700000000000004,0.32,0.203,0.37799999999999995,0.25,0.032,,,,,,,,
5847,689172,,,Brett Wisely,2025,fangraphs,batting,-0.1,0.267,71.0,0.13,0.231,2.8,-3.5,-1.4,0.111,0.222,0.34,0.6759999999999999,0.084,0.275,0.525,0.2,0.381,0.262,0.071,,,,,,,,
3495,694377,,Andromedans,Nick Yorke,2025,fangraphs,batting,-0.1,0.256,59.0,0.087,0.283,4.1,-2.9,0.5,0.042,0.20800000000000002,0.344,0.731,0.102,0.519,0.29600000000000004,0.185,0.389,0.24100000000000002,0.019,,,,,,,,
3914,687221,,Weekend Warriors,Dalton Rushing,2025,fangraphs,batting,-0.1,0.256,62.0,0.12,0.305,1.5,-7.5,-0.4,0.065,0.374,0.248,0.67,0.145,0.337,0.43,0.233,0.535,0.442,0.14,,,,,,,,
3709,672012,,not much of a donkey,Tyler Black,2024,fangraphs,batting,-0.1,0.265,69.0,0.041,0.313,4.9,-1.6,0.6,0.12300000000000001,0.298,0.237,0.7,0.092,0.375,0.43799999999999994,0.188,0.344,0.25,0.0,,,,,,,,
6869,,,,Alan Roden,2025,fangraphs,batting,-0.1,0.249,56.0,0.103,0.24,4.9,-8.1,-0.1,0.052000000000000005,0.242,0.35,0.64,0.105,0.584,0.297,0.11900000000000001,0.431,0.245,0.02,,,,,,,,
3638,669392,,,Samad Taylor,2023,fangraphs,batting,-0.1,0.248,50.0,0.067,0.308,10.0,-2.7,1.4,0.10099999999999999,0.319,0.326,0.696,0.151,0.526,0.342,0.132,0.275,0.3,0.1,,,,,,,,
7569,,,Weekend Warriors,Otto Kemp,2025,fangraphs,batting,-0.2,0.308,95.0,0.178,0.306,3.1,-2.6,-1.3,0.055,0.307,0.341,0.741,0.166,0.42,0.382,0.198,0.47700000000000004,0.39399999999999996,0.121,,,,,,,,
6537,681460,,,Brooks Baldwin,2025,fangraphs,batting,-0.2,0.302,92.0,0.167,0.298,4.5,-1.5,1.5,0.064,0.262,0.36700000000000005,0.727,0.11900000000000001,0.39799999999999996,0.408,0.19399999999999998,0.45899999999999996,0.35,0.109,,,,,,,,
1914,,9108,WIZ,Nick Castellanos,2022,fangraphs,batting,-0.2,0.304,95.0,0.126,0.326,3.4,-4.9,-1.5,0.052000000000000005,0.233,0.436,0.779,0.17,0.419,0.381,0.19899999999999998,0.374,0.278,0.066,,,,,,,,
2429,700337,,The Bluke Blokes,Edgar Quero,2025,fangraphs,batting,-0.2,0.307,95.0,0.088,0.32,1.0,-5.8,-3.7,0.079,0.17600000000000002,0.239,0.708,0.084,0.5,0.287,0.213,0.28,0.294,0.037000000000000005,,,,,,,,
3642,695865,,,Wilmer Flores,2025,fangraphs,batting,-0.2,0.302,95.0,0.138,0.267,1.8,-6.3,-3.5,0.073,0.19,0.322,0.659,0.087,0.353,0.446,0.201,0.39799999999999996,0.251,0.048,,,,,,,,
2130,,9612,GANG,Austin Meadows,2022,fangraphs,batting,-0.2,0.307,101.0,0.078,0.288,3.1,-1.1,-1.3,0.109,0.11599999999999999,0.247,0.645,0.046,0.369,0.441,0.18899999999999997,0.35100000000000003,0.297,0.063,,,,,,,,
4336,,11391,DRO,Nolan Gorman,2025,fangraphs,batting,-0.2,0.292,88.0,0.165,0.283,2.9,-8.0,-2.1,0.11699999999999999,0.33799999999999997,0.306,0.6859999999999999,0.145,0.281,0.507,0.212,0.42,0.342,0.091,,,,,,,,
6707,692225,,Rick Vaughn,Kristian Campbell,2025,fangraphs,batting,-0.2,0.299,86.0,0.122,0.296,2.4,-4.2,0.1,0.11,0.27399999999999997,0.259,0.635,0.107,0.5479999999999999,0.268,0.185,0.287,0.33799999999999997,0.051,,,,,,,,
2154,,11074,JESÚ,Bobby Dalbec,2022,fangraphs,batting,-0.2,0.287,80.0,0.155,0.293,5.0,-7.6,0.5,0.08199999999999999,0.33399999999999996,0.316,0.7,0.155,0.389,0.409,0.20199999999999999,0.36,0.28600000000000003,0.11800000000000001,,,,,,,,
6896,701305,,,Zach Dezenzo,2024,fangraphs,batting,-0.2,0.283,83.0,0.129,0.342,0.7,-1.2,0.0,0.046,0.33799999999999997,0.348,0.708,0.155,0.475,0.35,0.175,0.375,0.325,0.1,,,,,,,,
2108,,8868,PINS,Anthony Rizzo,2024,fangraphs,batting,-0.2,0.285,85.0,0.107,0.259,1.5,-9.0,-2.8,0.07200000000000001,0.17300000000000001,0.365,0.675,0.086,0.43799999999999994,0.34700000000000003,0.215,0.449,0.24100000000000002,0.04,,,,,,,,
2667,,10893,WAR,Jo Adell,2022,fangraphs,batting,-0.2,0.278,77.0,0.149,0.338,4.7,-6.9,0.4,0.039,0.375,0.376,0.7170000000000001,0.17300000000000001,0.38799999999999996,0.406,0.20600000000000002,0.47200000000000003,0.248,0.098,,,,,,,,
4003,,11037,BATI,Diego Castillo,2022,fangraphs,batting,-0.2,0.272,71.0,0.176,0.239,2.3,-9.8,-0.3,0.049,0.265,0.335,0.565,0.11,0.39799999999999996,0.40299999999999997,0.19899999999999998,0.429,0.37200000000000005,0.099,,,,,,,,
3082,,11093,HURL,Patrick Wisdom,2024,fangraphs,batting,-0.2,0.271,74.0,0.222,0.207,7.3,-4.8,0.7,0.057,0.33899999999999997,0.285,0.733,0.141,0.25,0.66,0.09,0.35600000000000004,0.287,0.158,,,,,,,,
3788,694359,,,Niko Kavadas,2024,fangraphs,batting,-0.2,0.278,78.0,0.151,0.271,3.4,-3.3,-0.6,0.10400000000000001,0.387,0.18899999999999997,0.635,0.125,0.17300000000000001,0.5770000000000001,0.25,0.385,0.385,0.115,,,,,,,,
2681,,9630,ANGE,Joey Gallo,2024,fangraphs,batting,-0.2,0.276,75.0,0.175,0.232,3.0,-8.7,-0.9,0.12300000000000001,0.392,0.249,0.7240000000000001,0.16399999999999998,0.273,0.529,0.198,0.5489999999999999,0.39299999999999996,0.131,,,,,,,,
4795,663550,,,Trey Cabbage,2024,fangraphs,batting,-0.2,0.258,66.0,0.128,0.333,4.3,-3.6,-0.1,0.044000000000000004,0.374,0.385,0.748,0.205,0.49,0.353,0.157,0.385,0.423,0.154,,,,,,,,
3806,678545,,,Osleivis Basabe,2023,fangraphs,batting,-0.2,0.262,66.0,0.092,0.295,3.3,-3.3,0.5,0.064,0.266,0.387,0.759,0.131,0.597,0.27399999999999997,0.129,0.355,0.242,0.032,,,,,,,,
1921,,9897,DRO,Tim Anderson,2023,fangraphs,batting,-0.2,0.26,61.0,0.051,0.323,5.2,-23.1,1.6,0.05,0.233,0.386,0.726,0.12300000000000001,0.611,0.16899999999999998,0.22,0.335,0.282,0.028999999999999998,,,,,,,,
6601,685133,,,Wade Meckler,2023,fangraphs,batting,-0.2,0.273,71.0,0.018,0.419,1.5,-2.0,0.3,0.094,0.391,0.23,0.545,0.125,0.433,0.2,0.36700000000000005,0.355,0.226,0.0,,,,,,,,
2154,,11074,JESÚ,Bobby Dalbec,2023,fangraphs,batting,-0.2,0.254,53.0,0.102,0.45,4.8,-2.8,0.2,0.075,0.528,0.353,0.6779999999999999,0.217,0.33299999999999996,0.28600000000000003,0.381,0.381,0.47600000000000003,0.23800000000000002,,,,,,,,
,,9579,B2J,Hunter Dozier,2023,fangraphs,batting,-0.2,0.247,49.0,0.122,0.25,6.6,-4.6,1.0,0.08800000000000001,0.319,0.317,0.713,0.145,0.46299999999999997,0.389,0.14800000000000002,0.48100000000000004,0.259,0.037000000000000005,,,,,,,,
4795,663550,,,Trey Cabbage,2023,fangraphs,batting,-0.2,0.238,44.0,0.113,0.37,3.6,-3.8,-0.1,0.036000000000000004,0.46399999999999997,0.526,0.838,0.31,0.5710000000000001,0.25,0.179,0.35700000000000004,0.35700000000000004,0.071,,,,,,,,
2241,,11086,JESÚ,Cavan Biggio,2025,fangraphs,batting,-0.2,0.257,59.0,0.072,0.234,4.0,-4.0,0.1,0.133,0.253,0.20800000000000002,0.5760000000000001,0.085,0.25,0.542,0.20800000000000002,0.4,0.26,0.04,,,,,,,,
2623,,11382,WAR,Jarred Kelenic,2022,fangraphs,batting,-0.2,0.238,57.0,0.172,0.167,6.5,-8.4,0.4,0.08800000000000001,0.337,0.311,0.7070000000000001,0.147,0.369,0.524,0.107,0.311,0.311,0.136,,,,,,,,
3660,679845,,,Nick Loftin,2024,fangraphs,batting,-0.2,0.242,51.0,0.047,0.216,2.9,-9.4,0.1,0.111,0.14,0.263,0.679,0.061,0.46799999999999997,0.365,0.16699999999999998,0.409,0.17300000000000001,0.031,,,,,,,,
