upid,name,manager,team,FBP_Team,player_type,contract_type,status,years_simple,position,mlb_primary_position,mlb_id,yahoo_id,debuted,age
5681,Darwin Baez,,PIT,,Farm,,P,,C,C,,,,
5680,Darwin Moreno,,LAA,,Farm,,P,,OF,OF,,,,
2345,Darwinzon Hernandez,,BAL,,Farm,,P,,P,P,650382,,,29
5678,Dauri Lorenzo,,HOU,,Farm,,P,,SS,SS,691184,,,23
5677,Daury Arias,,NYY,,Farm,,P,,OF,OF,,,,
5676,Daury Del Rosario,,TB,,Farm,,P,,1B,1B,,,,
5675,David Banuelos,,MIN,,Farm,,P,,C,C,,,,
6161,David Carpenter,,CIN,,Farm,,P,,P,P,518526,,,38
6836,David Davalillo,,TEX,,Farm,,P,,RHP,P,699314,65341,,23
6433,David Freitas,,LAD,,Farm,,P,,C,C,571679,,,36
5673,David Garcia,,TEX,,Farm,,P,,C,C,671272,,,26
2353,David Hale,,PHI,,Farm,,P,,P,P,571735,,,38
2354,David Hess,,TB,,Farm,,P,,P,P,605276,,,32
5671,David Hollie,,KC,,Farm,,P,,OF,OF,,,,
4437,David MacKinnon,,,,Farm,,P,,,1B,676950,,,31
7365,David Martin,,,,Farm,,P,,,C,688808,,,25
4196,David McKay,,OAK,,Farm,,P,,P,P,641853,,,30
2355,David Paulino,,PHI,,Farm,,P,,P,P,600944,,,32
2358,David Phelps,,TOR,,Farm,,P,,P,P,475479,,,39
2359,David Price,,LAD,,Farm,,P,,P,P,456034,,,40
5670,David Rodriguez,,TB,,Farm,,P,,C,C,,,,
6465,David Thompson,,NYM,,Farm,,P,,3B,3B,621420,,,32
2361,Davidjohn Patrick Herz,,CHC,,Farm,,P,,P,P,,,,
5669,Davis Bradshaw,,MIA,,Farm,,P,,OF,OF,676991,,,27
5666,Davis Tavarez,,BAL,,Farm,,P,,OF,OF,,,,
5663,Dayro Perez,,NYY,,Farm,,P,,SS,SS,,,,
5662,Dayton Dooney,,KC,,Farm,,P,,2B,2B,,,,
5661,Debby Santana,,CIN,,Farm,,P,,3B,3B,,,,
4204,Dee Strange-Gordon,,WSH,,Farm,,P,,SS,2B,543829,,,37
5660,Deion Walker,,PIT,,Farm,,P,,OF,CF,688359,,,24
5659,Deivi Estrada,,AZ,,Farm,,P,,OF,OF,,,,
5658,Deivid Alcantara,,CIN,,Farm,,P,,OF,OF,,,,
5657,Deivis Nadal,,PIT,,Farm,,P,,"2B,SS",CF,683504,,,24
7406,Deivy Cruz,,,,Farm,,P,,,,,,,
5656,Deivy Grullon,,TB,,Farm,,P,,C,C,620453,,,29
2367,Delino DeShields,,MIA,,Farm,,P,,CF,CF,,,,
2368,Dellin Betances,,NYM,,Farm,,P,,P,P,476454,,,37
5655,Delvin Perez,,STL,,Farm,,P,,"SS,3B",SS,666206,,,27
5654,Delvin Zinn,,CHC,,Farm,,P,,"2B,SS",2B,665091,,,28
2369,Demarcus Evans,,NYY,,Farm,,P,,P,P,663770,,,29
5653,Demetrius Sims,,MIA,,Farm,,P,,"2B,SS",SS,676443,,,30
5652,Dennis Ortega,,MIN,,Farm,,P,,"C,1B",C,650883,,,28
4091,Denyi Reyes,,NYM,,Farm,,P,,P,P,660593,,,29
2371,Deolis Guerra,,OAK,,Farm,,P,,P,P,500610,,,36
4269,Dereck Rodríguez,,MIN,,Farm,,P,,P,P,605446,,,33
5651,Dereck Salom,,OAK,,Farm,,P,,"2B,SS,3B",SS,678828,,,24
6395,Derek Dietrich,,NYY,,Farm,,P,,"2B,OF",2B,518618,,,36
2372,Derek Fisher,,MIN,,Farm,,P,,OF,LF,605233,,,32
2374,Derek Holland,,BOS,,Farm,,P,,P,P,502706,,,39
4352,Dermis Garcia,,OAK,,Farm,,P,,1B,1B,660650,,,28
5650,Derwin Barreto,,TEX,,Farm,,P,,"1B,2B,SS,3B","1B,2B,SS,3B",,,,
5649,Deury Carrasco,,HOU,,Farm,,P,,"SS,3B","SS,3B",,,,
2376,Deven Marrero,,NYM,,Farm,,P,,Util,3B,571918,,,35
5648,Devin Foyle,,OAK,,Farm,,P,,OF,OF,,,,
5647,Devin Hairston,,MIA,,Farm,,P,,SS,SS,670767,,,29
2377,Devin Smeltzer,,MIA,,Farm,,P,,P,P,656970,,,30
5645,Devlin Granberg,,BOS,,Farm,,P,,OF,OF,,,,
2379,Dexter Fowler,,LAA,,Farm,,P,,CF,CF,451594,,,39
2380,Didi Gregorius,,PHI,,Farm,,P,,SS,SS,544369,,,35
5644,Diego Guzman,,KC,,Farm,,P,,"2B,3B","2B,3B",,,,
5643,Diego Infante,,TB,,Farm,,P,,RF,OF,672653,,,26
5642,Diego Rincones,,SF,,Farm,,P,,OF,RF,665651,,,26
5640,Dilan Rosario,,SF,,Farm,,P,,2B,2B,,,,
5639,Dillan Shrum,,KC,,Farm,,P,,1B,1B,686770,,,27
2383,Dillon Maples,,PHI,,Farm,,P,,P,P,596027,,,33
5638,Dillon Paulson,,TB,,Farm,,P,,1B,1B,663516,,,28
2384,Dillon Peters,,PIT,,Farm,,P,,P,P,596071,,,33
5637,Dillon Tatum,,MIN,,Farm,,P,,"C,1B",C,702208,,,25
2386,Dillon Thomas,,LAA,,Farm,,P,,OF,LF,605504,,,33
5636,Dionmy Salon,,KC,,Farm,,P,,C,C,,,,
6058,Dionys Rodriguez,,STL,,Farm,,P,,P,P,681051,,,25
5635,Dionys Vallejo,,NYY,,Farm,,P,,1B,1B,,,,
7546,Dioris De La Rosa,,LAA,,Farm,,P,,SP,SP,,64904,,
5634,Diosbel Arias,,TEX,,Farm,,P,,"2B,3B",1B,677690,,,29
5633,Diowill Burgos,,MIA,,Farm,,P,,"1B,OF","1B,OF",,,,
4358,Dixon Machado,,HOU,,Farm,,P,,SS,2B,553988,,,33
5632,DJ Gladney,,CWS,,Farm,,P,,"1B,OF",OF,687554,,,24
2388,DJ Johnson,,TB,,Farm,,P,,P,P,597113,,,36
2389,DJ Peters,,DET,,Farm,,P,,CF,P,656847,,,30
4557,Dom Fletcher,,AZ,,Farm,,P,,OF,OF,,,,
4623,Dom Keegan,,TB,,Farm,,P,,C,C,,,,
2391,Dom Nuñez,,CHC,,Farm,,P,,C,C,624513,,,31
6468,Dom Thompson-Williams,,SEA,,Farm,,P,,CF,OF,657779,,,30
2392,Domingo Acevedo,,OAK,,Farm,,P,,P,P,642758,,,31
6471,Domingo Gonzalez,,ATL,,Farm,,P,,RP,P,682445,,,26
2395,Domingo Leyba,,SD,,Farm,,P,,SS,SS,642736,,,30
2396,Domingo Tapia,,SD,,Farm,,P,,P,P,593619,,,34
6278,Dominic Pipkin,,PHI,,Farm,,P,,P,P,,,,
6423,Donnie Dewees,,CHC,,Farm,,P,,CF,CF,664159,,,32
5629,Donovan Antonia,,CIN,,Farm,,P,,OF,C,692190,,,22
5628,Donovan Casey,,WSH,,Farm,,P,,CF,RF,661541,,,29
5627,Donovan McIntyre,,SF,,Farm,,P,,OF,OF,,,,
5626,Donta' Williams,,BAL,,Farm,,P,,CF,OF,676024,,,26
5625,Drew Avans,,LAD,,Farm,,P,,OF,LF,682183,,,29
2402,Drew Butera,,HOU,,Farm,,P,,C,C,460077,,,42
5624,Drew Campbell,,ATL,,Farm,,P,,OF,RF,686601,,,28
2403,Drew Carlton,,SD,,Farm,,P,,P,P,656290,,,30
2405,Drew Ellis,,SEA,,Farm,,P,,3B,3B,656403,,,30
2406,Drew Hutchison,,DET,,Farm,,P,,P,P,571800,,,35
4384,Drew Jackson,,OAK,,Farm,,P,,OF,2B,623515,,,32
5623,Drew Lugbauer,,ATL,,Farm,,P,,1B,1B,656666,,,29
6497,Drew Maggi,,PIT,,Farm,,P,,"2B,3B",3B,543482,,,36
5622,Drew Mendoza,,WSH,,Farm,,P,,3B,3B,666141,,,28
6085,Drew Parrish,,KC,,Farm,,P,,P,P,669283,,,28
2412,Drew Steckenrider,,OAK,,Farm,,P,,P,P,608716,,,35
3731,Drew Strotman,,SF,,Farm,,P,,P,P,675977,,,29
5621,Drew Swift,,OAK,,Farm,,P,,"2B,SS",SS,669439,,,26
2413,Drew VerHagen,,STL,,Farm,,P,,P,P,572403,,,35
2414,Duane Underwood Jr.,,PIT,,Farm,,P,,P,P,621249,,,31
6255,Durbin Feltman,,BOS,,Farm,,P,,P,P,664687,,,28
2415,Dusten Knight,,CLE,,Farm,,P,,P,P,643400,,,35
2416,Dustin Fowler,,PIT,,Farm,,P,,CF,CF,641583,,,31
2417,Dustin Garneau,,DET,,Farm,,P,,C,C,572863,,,38
6440,Dustin Peterson,,PHI,,Farm,,P,,"3B,OF",RF,640460,,,31
2420,Dylan Bundy,,MIN,,Farm,,P,,P,P,605164,,,33
5618,Dylan Harris,,BAL,,Farm,,P,,OF,OF,690429,,,29
7477,Dylan MacLean,,,,Farm,,P,,,,,,,
5617,Dylan Neuse,,MIN,,Farm,,P,,OF,2B,681540,,,27
5616,Dylan Rosa,,DET,,Farm,,P,,OF,LF,676748,,,29
5615,Dylan Shockley,,PIT,,Farm,,P,,C,C,686758,,,28
7473,Dylan Wilson,,,,Farm,,P,,,,,,,
5614,Dyron Campos,,NYM,,Farm,,P,,OF,OF,684495,,,25
5613,Eddy Diaz,,COL,,Farm,,P,,"2B,SS","2B,SS",,,,
6341,Eddy Yean,,PIT,,Farm,,P,,P,P,678868,,,24
5612,Edgar Cabral,,PHI,,Farm,,P,,C,C,641431,,,30
2428,Edgar García,,MIN,,Farm,,P,,P,P,658305,,,29
5611,Edgar Martinez,,KC,,Farm,,P,,"2B,3B,OF","2B,3B,OF",,,,
7396,Edgar Portes,,,,Farm,,P,,,,,,,
2430,Edgar Santana,,PIT,,Farm,,P,,P,P,650828,,,34
5609,Edmond Americaan,,CHC,,Farm,,P,,OF,OF,669274,,,28
5608,Eduardo Diaz,,AZ,,Farm,,P,,CF,CF,666452,,,28
2433,Eduardo Escobar,,NYM,,Farm,,P,,3B,3B,500871,,,37
5607,Eduardo Lopez,,BOS,,Farm,,P,,CF,OF,682637,,,23
7464,Eduardo Rivera,,,,Farm,,P,,,,,,,
5605,Eduardo Torrealba,,NYY,,Farm,,P,,2B,SS,665908,,,26
5604,Eduardo Valencia,,DET,,Farm,,P,,"C,1B",C,680664,66382,,26
5603,Eduardo Vaughan,,BOS,,Farm,,P,,OF,OF,,,,
4550,Edwar Colina,,TEX,,Farm,,P,,P,P,666674,,,28
7328,Edwin Jimenez,,,,Farm,,P,,,P,683720,,,24
5601,Edwin Mateo,,LAD,,Farm,,P,,OF,OF,672858,,,27
5600,Edwin Rojas,,SD,,Farm,,P,,OF,OF,,,,
5599,Edwin Yon,,LAA,,Farm,,P,,OF,OF,,,,
5598,Efrenyer Narvaez,,TEX,,Farm,,P,,C,C,,,,
5597,EJ Andrews Jr.,,COL,,Farm,,P,,OF,OF,681044,,,25
5596,Eli Wilson,,PIT,,Farm,,P,,"C,3B","C,3B",,,,
5595,Elian Miranda,,AZ,,Farm,,P,,1B,1B,,,,
7293,Elian Soto,,WSH,,Farm,,P,,,OF,808279,,,20
7373,Elias Medina,,,,Farm,,P,,,,,,,
4410,Elier Hernandez,,TEX,,Farm,,P,,OF,RF,609274,,,31
5594,Eliezel Stevens,,ATL,,Farm,,P,,"1B,2B","1B,2B",,,,
5593,Eliezer Alfonzo,,DET,,Farm,,P,,C,C,,,,
7442,Eliezer Rivero,,,,Farm,,P,,,,,,,
5592,Elih Marrero,,BOS,,Farm,,P,,C,C,663503,,,28
5591,Elijah Cabell,,STL,,Farm,,P,,OF,OF,,,,
7292,Elijah Nunez,,WSH,,Farm,,P,,,,,,,
5590,Elijah Tatis,,CWS,,Farm,,P,,"2B,OF","2B,OF",,,,
5589,Elio Prado,,BAL,,Farm,,P,,OF,CF,682799,,,24
7721,Elison Joseph,,ATL,,Farm,,P,,RHP,RHP,,65486,,
6496,Elliot Soto,,MIN,,Farm,,P,,"3B,SS",SS,519303,,,36
4279,Elvin Rodriguez,,MIL,,Farm,,P,,SP,SP,,,,
2446,Elvis Andrus,,CWS,,Farm,,P,,SS,SS,462101,,,37
6254,Elvis Luciano,,TOR,,Farm,,P,,P,P,672773,,,25
5588,Elvis Peralta,,AZ,,Farm,,P,,"2B,3B,OF",SS,669687,,,29
6237,Emilio Vargas,,CWS,,Farm,,P,,P,P,642496,,,29
7478,Emmanuel Martinez,,,,Farm,,P,,,,,,,
7416,Emmanuel Reyes,,,,Farm,,P,,,,,,,
5586,Emmanuel Sanchez,,TOR,,Farm,,P,,"2B,3B","2B,3B",,,,
2451,Ender Inciarte,,NYM,,Farm,,P,,OF,CF,542255,,,35
7451,Engel Daniel Peralta,,,,Farm,,P,,,,,,,
5585,Enmanuel Pire,,KC,,Farm,,P,,C,C,,,,
7327,Enniel Cortez,,,,Farm,,P,,,,,,,
5584,Enrique Valdez,,KC,,Farm,,P,,"SS,3B","SS,3B",,,,
2455,Eric Campbell,,SEA,,Farm,,P,,Util,3B,493472,,,38
5583,Eric De La Rosa,,DET,,Farm,,P,,OF,OF,680763,,,28
7367,Eric Dominguez,,,,Farm,,P,,,,,,,
2457,Eric Hanhold,,SD,,Farm,,P,,P,P,621098,,,32
2458,Eric Hosmer,,CHC,,Farm,,P,,1B,1B,543333,,,36
4503,Eric Pardinho,,TOR,,Farm,,P,,P,P,672078,,,25
5582,Eric Rodriguez,,CLE,,Farm,,P,,C,C,681995,,,27
6205,Eric Skoglund,,KC,,Farm,,P,,P,P,607215,,,33
2460,Eric Sogard,,CHC,,Farm,,P,,"2B,SS",2B,519299,,,39
6448,Eric Stamets,,TOR,,Farm,,P,,"2B,SS",SS,608715,,,34
4175,Eric Stout,,CHC,,Farm,,P,,P,P,657770,,,32
6386,Eric Thames,,OAK,,Farm,,P,,"1B,OF",1B,519346,,,39
5580,Eric Yang,,CIN,,Farm,,P,,C,C,687066,,,27
2461,Eric Yardley,,AZ,,Farm,,P,,P,P,642233,,,35
4240,Erich Uelmen,,PHI,,Farm,,P,,P,P,657272,,,29
2462,Erick Castillo,,CHC,,Farm,,P,,C,C,602080,,,32
6438,Erick Hernandez,,CWS,,Farm,,P,,CF,CF,,,,
6477,Erick Mejia,,WSH,,Farm,,P,,"2B,SS",P,625510,,,31
3665,Erick Peña,,KC,,Farm,,P,,CF,CF,691179,,,22
5578,Erick Tejeda,,WSH,,Farm,,P,,1B,1B,,,,
7419,Erick Torres,,,,Farm,,P,,,OF,805075,,,21
2464,Erik González,,CWS,,Farm,,P,,Util,2B,570481,,,34
5577,Erik Ostberg,,TB,,Farm,,P,,"C,1B","C,1B",,,,
2465,Erik Rivera,,LAA,,Farm,,P,,P,P,682992,,,24
5576,Erison Placencia,,BAL,,Farm,,P,,"1B,2B,3B","1B,2B,3B",,,,
5575,Ernesto Martinez,,MIL,,Farm,,P,,1B,1B,,,,
5574,Ernny Ordonez,,PIT,,Farm,,P,,"1B,OF",3B,688658,,,27
2468,Ervin Santana,,KC,,Farm,,P,,P,P,429722,,,43
5573,Esmarly Tatis,,CHC,,Farm,,P,,"2B,3B","2B,3B",,,,
7357,Esmerlyn Valdez,,,,Farm,,P,,,OF,699013,,,22
5572,Esney Chacon,,DET,,Farm,,P,,OF,OF,672623,,,25
5571,Estanli Castillo,,TB,,Farm,,P,,OF,OF,682658,,,24
7553,Esteban Mejia,,BAL,,Farm,,P,,SP,3B,800354,64941,,21
4348,Esteban Quiroz,,CHC,,Farm,,P,,2B,3B,606019,,,33
7323,Estibenzon Jimenez,,,,Farm,,P,,,,,,,
2470,Ethan Elliott,,SD,,Farm,,P,,P,P,,,,
5570,Ethan Hearn,,CHC,,Farm,,P,,C,C,683001,,,25
5569,Ethan Murray,,MIL,,Farm,,P,,"2B,SS",SS,696140,,,25
7360,Ethan O’Donnell,,,,Farm,,P,,,CF,807751,,,23
5568,Ethan Skender,,SD,,Farm,,P,,"2B,OF",2B,663690,,,29
5567,Ethan Workinger,,ATL,,Farm,,P,,OF,CF,689688,,,24
5566,Evan Alexander,,NYY,,Farm,,P,,OF,LF,670116,,,27
5565,Evan Edwards,,TB,,Farm,,P,,1B,1B,657212,,,28
4177,Evan Lee,,WSH,,Farm,,P,,P,P,681885,,,28
2475,Evan Longoria,,AZ,,Farm,,P,,3B,3B,446334,,,40
2476,Evan Marshall,,CWS,,Farm,,P,,P,P,605359,,,35
5564,Evan Mendoza,,SD,,Farm,,P,,3B,3B,656734,,,29
5563,Evan Skoug,,CWS,,Farm,,P,,C,C,656967,,,30
2478,Evan White,,SEA,,Farm,,P,,1B,1B,657108,,,29
5561,Fabian Pertuz,,CHC,,Farm,,P,,"2B,SS",SS,678285,,,25
5560,Fabricio Macias,,PIT,,Farm,,P,,OF,OF,,,,
5559,Fadriel Cruz,,COL,,Farm,,P,,OF,OF,,,,
5558,Federico Polanco,,MIA,,Farm,,P,,"1B,2B,3B","1B,2B,3B",,,,
5557,Felix Familia,,KC,,Farm,,P,,"C,1B","C,1B",,,,
2479,Félix Peña,,NYM,,Farm,,P,,P,P,570240,,,35
5556,Felix Reyes,,PHI,,Farm,,P,,"1B,OF",1B,694025,,,24
5555,Felix Salguera,,TB,,Farm,,P,,C,C,,,,
5554,Felix Stevens,,CHC,,Farm,,P,,1B,OF,685474,,,26
3169,Felnin Celsten,,SEA,,Farm,,P,,,,,,,
2481,Fernando Abad,,COL,,Farm,,P,,P,P,472551,,,40
5553,Fernando Diaz,,STL,,Farm,,P,,1B,X,819768,,,101
7405,Fernando Peguero,,,,Farm,,P,,,,,,,
6207,Fernando Romero,,LAA,,Farm,,P,,P,P,622864,,,31
5552,Fernando Villalobos,,NYM,,Farm,,P,,C,C,,,,
5551,Fidel Castro,,CIN,,Farm,,P,,OF,OF,,,,
4378,Ford Proctor,,SF,,Farm,,P,,2B,2B,665154,,,29
4164,Foster Griffin,,KC,,Farm,,P,,P,P,656492,,,30
5549,Frainyer Chavez,,TEX,,Farm,,P,,"1B,2B,SS,3B",2B,669413,,,26
2482,Franchy Cordero,,BAL,,Farm,,P,,"1B,OF",OF,614173,,,31
5548,Francis Grullon,,KC,,Farm,,P,,2B,2B,,,,
5547,Francisco Acuna,,PIT,,Farm,,P,,SS,3B,672696,,,26
5546,Francisco Del Valle,,LAA,,Farm,,P,,OF,RF,669303,,,27
5545,Francisco Fajardo,,TOR,,Farm,,P,,"2B,3B","2B,3B",,,,
5544,Francisco Floyd,,ATL,,Farm,,P,,SS,SS,,,,
5543,Francisco Hernandez,,STL,,Farm,,P,,2B,2B,,,,
2484,Francisco Mejía,,TB,,Farm,,P,,C,C,642336,,,30
5542,Francisco Ortiz,,COL,,Farm,,P,,1B,1B,,,,
5541,Francisco Urbaez,,CIN,,Farm,,P,,2B,2B,688005,,,28
6215,Frank Duncan,,COL,,Farm,,P,,P,P,,,,
5540,Frank Perez,,HOU,,Farm,,P,,OF,OF,682687,,,24
5539,Frank Rodriguez,,LAD,,Farm,,P,,"C,1B","C,1B",,,,
2487,Frank Schwindel,,CHC,,Farm,,P,,1B,1B,643524,,,33
5538,Frank Veliz,,DET,,Farm,,P,,"2B,3B","2B,3B",,,,
5537,Frankie Tostado,,SF,,Farm,,P,,1B,1B,676762,,,27
6412,Franklin Barreto,,WSH,,Farm,,P,,"2B,SS",2B,620439,,,29
4453,Franklin German,,,,Farm,,P,,,P,681464,,,28
5536,Franklin Labour,,SF,,Farm,,P,,OF,RF,665780,,,27
5535,Franklin Linares,,NYM,,Farm,,P,,"2B,SS,OF","2B,SS,OF",,,,
6204,Franklin Pérez,,DET,,Farm,,P,,P,P,658530,,,28
5534,Franklin Soto,,STL,,Farm,,P,,2B,2B,,,,
2652,Franklyn Kilomé,,NYM,,Farm,,P,,P,P,642584,,,30
1948,Franmil Reyes,,KC,,Farm,,P,,OF,LF,614177,,,30
5533,Franrielis Bastardo,,PIT,,Farm,,P,,"1B,OF","1B,OF",,,,
5532,Freddvil Chevez,,TB,,Farm,,P,,1B,1B,673882,,,25
5531,Freddy Guilamo,,HOU,,Farm,,P,,C,C,683414,,,25
5530,Freddy Valdez,,BOS,,Farm,,P,,OF,OF,,,,
5529,Freuddy Batista,,SEA,,Farm,,P,,C,C,,,,
4521,Freudis Nova,,HOU,,Farm,,P,,SS,SS,671265,,,26
5528,Freylin Minyety,,PHI,,Farm,,P,,"2B,3B",SS,700824,,,26
5527,Gabe Holt,,MIL,,Farm,,P,,2B,2B,,,,
2488,Gabe Klobosits,,WSH,,Farm,,P,,P,P,656620,,,30
5526,Gabe Matthews,,LAA,,Farm,,P,,1B,1B,,,,
5525,Gabe Moncada,,SEA,,Farm,,P,,1B,1B,,,,
5524,Gabriel Cancel,,KC,,Farm,,P,,2B,2B,663708,,,29
5523,Gabriel Maciel,,MIN,,Farm,,P,,CF,OF,670622,,,27
5521,Gage Canning,,WSH,,Farm,,P,,CF,CF,,,,
5520,Garrett Burhenn,,DET,,Farm,,P,,SP,P,696148,,,26
5519,Garrett Frechette,,SF,,Farm,,P,,1B,1B,,,,
4234,Garrett Hill,,DET,,Farm,,P,,P,P,682051,,,30
5518,Garrett Hiott,,TB,,Farm,,P,,OF,CF,687997,,,28
7460,Garrett Irvin,,,,Farm,,P,,,,,,,
2496,Garrett Richards,,TEX,,Farm,,P,,P,P,572070,,,37
5517,Garrett Spain,,TOR,,Farm,,P,,OF,RF,696521,,,25
6332,Garrett Stallings,,LAA,,Farm,,P,,P,P,668831,,,28
5516,Garrett Whitley,,PHI,,Farm,,P,,OF,OF,663605,,,28
6225,Garrett Williams,,OAK,,Farm,,P,,P,P,624526,,,31
5515,Garrett Wolforth,,CIN,,Farm,,P,,"C,1B",C,663446,,,28
6414,Gavin Cecchini,,AZ,,Farm,,P,,SS,SS,608325,,,32
5514,Gavin Collins,,CLE,,Farm,,P,,C,C,641468,,,30
5513,Gavin Conticello,,AZ,,Farm,,P,,3B,3B,695521,62071,,22
3813,George Feliz,,SEA,,Farm,,P,,CF,OF,692031,,,23
5512,Geovanny Planchart,,PIT,,Farm,,P,,"C,1B","C,1B",,,,
5511,Geraldi Diaz,,WSH,,Farm,,P,,C,C,,,,
2506,Gerardo Parra,,WSH,,Farm,,P,,OF,LF,467827,,,38
5510,Geury Estevez,,DET,,Farm,,P,,1B,1B,,,,
5509,Ghordy Santos,,SF,,Farm,,P,,"2B,SS,OF",SS,672775,,,26
6506,Gianpaul Gonzalez,,CLE,,Farm,,P,,C,C,657595,,,30
5508,Gilbert Lara,,WSH,,Farm,,P,,"SS,3B",3B,658677,,,28
2508,Gilberto Celestino,,MIN,,Farm,,P,,CF,CF,665482,,,26
4466,Gilberto Jimenez,,BOS,,Farm,,P,,"CF,RF",RF,678362,,,25
5507,Gilberto Vizcarra,,SD,,Farm,,P,,C,C,,,,
5506,Gionti Turner,,TB,,Farm,,P,,"2B,3B,OF",SS,682090,,,25
5505,Glenallen Hill Jr.,,AZ,,Farm,,P,,"2B,OF",RF,115935,,,60
5504,Glenn Santiago,,TOR,,Farm,,P,,OF,SS,687426,,,25
4355,Gosuke Katoh,,TOR,,Farm,,P,,,2B,641741,,,31
2513,Grant Dayton,,MIA,,Farm,,P,,P,P,594795,,,38
5501,Grant Richardson,,NYY,,Farm,,P,,OF,OF,685300,,,26
7503,Grant Shepardson,,MIA,,Farm,,P,,SP,SP,,64448,,
5500,Grant Williams,,BOS,,Farm,,P,,3B,2B,681260,,,30
5499,Grant Witherspoon,,TB,,Farm,,P,,OF,CF,680710,,,29
5498,Grayson Byrd,,CHC,,Farm,,P,,1B,IF,656282,,,29
2515,Grayson Greiner,,MIN,,Farm,,P,,C,C,606988,,,33
2516,Greg Allen,,BOS,,Farm,,P,,CF,CF,656185,,,32
6401,Greg Bird,,NYY,,Farm,,P,,1B,1B,595885,,,33
5497,Greg Cullen,,BAL,,Farm,,P,,"2B,3B",2B,681888,,,29
6454,Greg Deichmann,,OAK,,Farm,,P,,OF,OF,656364,,,30
2517,Greg Holland,,TEX,,Farm,,P,,P,P,518813,,,40
5496,Gregory Guerrero,,NYM,,Farm,,P,,2B,2B,,,,
2518,Gregory Polanco,,TOR,,Farm,,P,,OF,RF,570256,,,34
5495,Greyson Jenista,,ATL,,Farm,,P,,1B,1B,680571,,,29
7513,Griffin Herring,,NYY,,Farm,,P,,"SP, RP","SP, RP",,,,
6264,Griffin Roberts,,STL,,Farm,,P,,P,P,675965,,,29
2522,Guillermo Heredia,,ATL,,Farm,,P,,CF,LF,628338,,,35
5494,Guillermo Quintana,,KC,,Farm,,P,,1B,1B,,,,
7324,Gunner Mayer,,,,Farm,,P,,,P,686763,,,25
5493,Gus Steiger,,CIN,,Farm,,P,,SS,SS,694929,,,26
7340,Gustavo Rodriguez,,,,Farm,,P,,,,,,,
7414,Guy Lipscomb Jr.,,,,Farm,,P,,,OF,805865,,,24
5491,Hansel Otamendi,,STL,,Farm,,P,,OF,OF,,,,
2524,Hansel Robles,,LAD,,Farm,,P,,P,P,570663,,,35
5490,Hansen Lopez,,OAK,,Farm,,P,,"C,1B","C,1B",,,,
2525,Hanser Alberto,,CWS,,Farm,,P,,"2B,3B",3B,593643,,,33
2526,Harold Castro,,COL,,Farm,,P,,"1B,2B,3B,SS",2B,605612,,,32
5489,Harold Restituyo,,LAD,,Farm,,P,,OF,OF,,,,
5488,Harrison Freed,,SF,,Farm,,P,,OF,OF,,,,
5487,Harrison Ray,,TOR,,Farm,,P,,"3B,OF",2B,668742,,,28
5486,Harvin Mendoza,,CWS,,Farm,,P,,1B,1B,,,,
5485,Hayden Cantrelle,,SF,,Farm,,P,,2B,2B,676463,,,27
5484,Hayden Jones,,CIN,,Farm,,P,,C,C,681348,,,25
7556,Hayden Mullins,,BOS,,Farm,,P,,"SP, RP","SP, RP",,64946,,
6235,Heath Fillmyer,,SD,,Farm,,P,,P,P,641571,,,31
2530,Heath Hembree,,LAD,,Farm,,P,,P,P,592390,,,37
7301,Hector Liriano,,WSH,,Farm,,P,,,,,,,
5482,Hector Martinez,,LAD,,Farm,,P,,"2B,3B",CF,118380,,,60
5481,Hector Nieves,,HOU,,Farm,,P,,SS,SS,695758,,,22
6160,Héctor Noesí,,PIT,,Farm,,P,,P,P,456051,,,39
6224,Héctor Pérez,,TB,,Farm,,P,,P,P,660431,,,29
2532,Héctor Santiago,,SEA,,Farm,,P,,P,P,502327,,,38
6337,Helcris Olivarez,,COL,,Farm,,P,,P,P,,,,
5480,Hendrik Clementina,,ATL,,Farm,,P,,C,C,649955,,,28
3126,Henry Ramos,,,,Farm,,P,,OF,RF,592656,,,33
5479,Herard Gonzalez,,KC,,Farm,,P,,"2B,3B",SS,678648,,,24
5478,Herbert Iser,,PHI,,Farm,,P,,"C,1B",C,666133,,,28
2533,Hernán Pérez,,MIL,,Farm,,P,,"2B,3B",SS,541650,,,34
5477,Hill Alexander,,TB,,Farm,,P,,OF,RF,687882,,,29
2534,Hirokazu Sawamura,,BOS,,Farm,,P,,P,P,617228,,,37
6521,Hobie Harris,,WSH,,Farm,,P,,P,P,665048,,,32
2536,Hoy Park,,ATL,,Farm,,P,,2B,OF,660829,,,29
5476,Hudson Potts,,BOS,,Farm,,P,,3B,3B,668888,,,27
5475,Hugo Cardona,,TOR,,Farm,,P,,"2B,SS,3B,OF","2B,SS,3B,OF",,,,
7384,Hugo Sanchez,,,,Farm,,P,,,,,,,
2538,Humberto Arteaga,,WSH,,Farm,,P,,"2B,SS",SS,600858,,,32
2540,Humberto Mejía,,AZ,,Farm,,P,,P,P,650668,,,28
2541,Hunter Dozier,,KC,,Farm,,P,,"1B,3B,OF",3B,641531,,,34
5473,Hunter Markwardt,,PHI,,Farm,,P,,OF,CF,688410,,,28
5472,Hunter Stovall,,COL,,Farm,,P,,"2B,SS",2B,667663,,,29
2546,Hunter Wood,,TEX,,Farm,,P,,P,P,621056,,,32
