Season,Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2009,"Seth Garrison","BOS","A+",23,131.2,0.30392157,1.470149253,0.190709046,0.481662591,0.327628361,0.156716417,0.089552238,0.45714286,0.27142857,0.27142857,0.24750277,192,709,901,"sa389718"
2008,"Ian Harrington","ARI","A-",23,78.2,0.32,1.203703703,0.128205128,0.476190476,0.395604395,0.175925925,0.064814814,0.5229682,0.2155477,0.2614841,0.18672199,70,412,482,"sa389735"
2008,"Efrain Nieves","MIL","R",18,76.1,0.31081081,1.197674418,0.171052631,0.451754385,0.377192982,0.220930232,0.104651162,0.36909871,0.24463519,0.38626609,0.27858628,50,431,481,"sa389754"
2011,"Travis Banwart","OAK","AAA",25,149.2,0.27702703,0.8,0.165562913,0.370860927,0.463576158,0.228571428,0.104761904,0.40645161,0.27741935,0.31612903,0.09701187,941,1502,2443,"sa389775"
2012,"Travis Banwart","OAK","AAA",26,128.2,0.29620253,0.909090909,0.21446384,0.374064837,0.411471321,0.266666666,0.09090909,0.43658537,0.26585366,0.29756098,0.10361446,752,1323,2075,"sa389775"
2013,"Travis Banwart","OAK","AAA",27,131,0.32722513,0.668393782,0.184810126,0.326582278,0.488607594,0.248704663,0.103626943,0.4044665,0.29528536,0.30024814,0.11252115,937,1427,2364,"sa389775"
2009,"Travis Banwart","OAK","AA",23,140,0.3127572,1.103825136,0.204545454,0.417355371,0.378099173,0.180327868,0.071038251,0.43887776,0.26653307,0.29458918,0.08535565,968,1422,2390,"sa389775"
2007,"Scott Hodsdon","OAK","A-",22,67,0.32432432,1.359375,0.174863387,0.475409836,0.349726775,0.140625,0.078125,0.43157895,0.27368421,0.29473684,0.28654971,115,398,513,"sa389782"
2008,"Scott Hodsdon","OAK","A",23,120,0.32564103,1.386363636,0.177545691,0.477806788,0.344647519,0.212121212,0.053030303,0.43324937,0.28463476,0.28211587,0.26455696,121,669,790,"sa389782"
2009,"Scott Hodsdon","OAK","A+",24,127.2,0.33819951,1.272727272,0.116161616,0.494949494,0.388888888,0.168831168,0.09090909,0.51536643,0.22222222,0.26241135,0.24816754,197,758,955,"sa389782"
2008,"Manny Miguelez","DET","A",22,123,0.3025641,2.265306122,0.162303664,0.581151832,0.256544502,0.183673469,0.071428571,0.3989899,0.22474747,0.37626263,0.20281996,251,671,922,"sa389836"
2008,"Guillaume Leduc","NYM","R",20,57.1,0.27683616,1,0.122222222,0.438888888,0.438888888,0.164556962,0.11392405,0.4973262,0.21390374,0.28877005,0.31967213,49,317,366,"sa389838"
2010,"Dan Merklinger","MIL","A+",24,133.2,0.32033426,1.296875,0.190082644,0.457300275,0.352617079,0.1875,0.0703125,0.42048518,0.2722372,0.30727763,0.2990099,205,805,1010,"sa389840"
2011,"Dan Merklinger","MIL","AA",25,158,0.29361702,1.084210526,0.153846153,0.44017094,0.405982905,0.178947368,0.094736842,0.41889117,0.28131417,0.29979466,0.09591195,970,1574,2544,"sa389840"
2008,"Alex Caldera","KCR","A",22,149,0.30963303,1.618705035,0.159353348,0.519630484,0.321016166,0.100719424,0.043165467,0.42857143,0.22902494,0.34240363,0.27723735,183,845,1028,"sa389863"
2009,"Alex Caldera","KCR","A+",23,137.2,0.3115942,1.191616766,0.128571428,0.473809523,0.397619047,0.095808383,0.071856287,0.42823529,0.23764706,0.33411765,0.25739645,258,756,1014,"sa389863"
2007,"Matt Mitchell","KCR","R",18,55,0.28813559,0.767857142,0.1,0.39090909,0.509090909,0.267857142,0,0.39166667,0.20833333,0.4,0.40444444,107,343,450,"sa389864"
2008,"Matt Mitchell","KCR","A",19,116.2,0.2884097,0.754601226,0.222826086,0.33423913,0.442934782,0.190184049,0.055214723,0.43007916,0.26649077,0.30343008,0.2493188,117,617,734,"sa389864"
2010,"Ivor Hodgson","KCR","A+",24,111,0.33146067,1.317829457,0.128279883,0.495626822,0.376093294,0.170542635,0.046511627,0.43767313,0.2465374,0.31578947,0.23596939,177,607,784,"sa389867"
2008,"Ivor Hodgson","KCR","R",22,71.2,0.30348259,1.4,0.125,0.510416666,0.364583333,0.171428571,0.014285714,0.42156863,0.23529412,0.34313725,0.3030853,146,405,551,"sa389867"
2008,"Mike Lehmann","KCR","R",19,57.2,0.29281768,1.745098039,0.222222222,0.494444444,0.283333333,0.176470588,0.078431372,0.44864865,0.21081081,0.34054054,0.26455026,66,312,378,"sa389870"
2010,"Matt Klinker","CIN","AA",25,111.1,0.275,1.1300813,0.168253968,0.441269841,0.39047619,0.203252032,0.073170731,0.48328267,0.26139818,0.25531915,0.09050911,536,1055,1591,"sa389882"
2009,"James Adkins","LAD","AA",23,138.2,0.29694323,1.724637681,0.149321266,0.538461538,0.312217194,0.217391304,0.057971014,0.46982759,0.26939655,0.26077586,0.07991266,965,1325,2290,"sa389889"
2008,"Tim Alderson","SFG","A+",19,145.1,0.29156627,1.15,0.158924205,0.44987775,0.391198044,0.25,0.025,0.3764988,0.25899281,0.36450839,0.26554268,149,800,949,"sa389899"
2008,"Bobby Bramhall","MIL","A+",22,111.1,0.28104575,1.06504065,0.156146179,0.435215946,0.408637873,0.162601626,0.040650406,0.41935484,0.27096774,0.30967742,0.34715026,140,632,772,"sa389906"
2009,"Wes Roemer","ARI","AA",22,134.2,0.29095355,1.128378378,0.222222222,0.412345679,0.365432098,0.277027027,0.087837837,0.49642005,0.28162291,0.22195704,0.09505335,772,1290,2062,"sa389931"
2011,"Wes Roemer","ARI","AA",24,139.2,0.31746032,1.16025641,0.225287356,0.416091954,0.358620689,0.211538461,0.083333333,0.52087912,0.23736264,0.24175824,0.09366516,843,1367,2210,"sa389931"
2008,"Wes Roemer","ARI","A+",21,162.2,0.34117647,1.021834061,0.109615384,0.45,0.440384615,0.113537117,0.109170305,0.45131086,0.24157303,0.3071161,0.25767442,164,911,1075,"sa389931"
2008,"Kyle Nicholson","SFG","R",22,62.2,0.20754717,4.148148148,0.114649681,0.713375796,0.171974522,0.111111111,0.037037037,0.475,0.19375,0.33125,0.37356322,26,322,348,"sa390177"
2010,"Kyle Nicholson","SFG","A+",24,119,0.33333333,1.677419354,0.174129353,0.517412935,0.308457711,0.193548387,0.161290322,0.513382,0.2676399,0.2189781,0.27496917,121,690,811,"sa390177"
2009,"Kyle Nicholson","SFG","A",23,122.1,0.27466667,2.611111111,0.114441416,0.640326975,0.245231607,0.211111111,0.077777777,0.54068241,0.22572178,0.2335958,0.30226365,105,646,751,"sa390177"
2011,"Craig Heyer","NYY","AA",25,146.2,0.30544747,1.236559139,0.171314741,0.45816733,0.370517928,0.107526881,0.048387096,0.42692308,0.225,0.34807692,0.13869732,356,949,1305,"sa390183"
2007,"Dustin Sasser","CHC","A-",21,64.2,0.30612245,1.475409836,0.205263157,0.47368421,0.321052631,0.229508196,0.06557377,0.45226131,0.21105528,0.33668342,0.29957806,110,364,474,"sa390186"
2009,"Eammon Portice","BOS","A+",24,128.1,0.33142857,1.547169811,0.235127478,0.464589235,0.300283286,0.179245283,0.113207547,0.47933884,0.25068871,0.26997245,0.35460251,161,795,956,"sa390191"
2008,"Baron Short","LAA","R",21,66,0.32338308,1.553846153,0.182266009,0.497536945,0.320197044,0.276923076,0.092307692,0.44660194,0.27184466,0.2815534,0.26217228,166,368,534,"sa390198"
2007,"Michael Anton","LAA","R",22,61.2,0.35,1.509433962,0.141935483,0.516129032,0.341935483,0.245283018,0.037735849,0.45679012,0.21604938,0.32716049,0.37809917,72,412,484,"sa390202"
2010,"Michael Anton","LAA","AA",25,138.1,0.29310345,0.887005649,0.197115384,0.377403846,0.425480769,0.231638418,0.124293785,0.46028037,0.25233645,0.28738318,0.09048027,910,1422,2332,"sa390202"
2011,"Eddie McKiernan","LAA","AA",22,139.2,0.29490022,0.841584158,0.189542483,0.37037037,0.440087145,0.193069306,0.113861386,0.4820296,0.2410148,0.2769556,0.07533303,801,1376,2177,"sa390207"
2016,"Cory Riordan","DET","AA",30,121,0.35459184,1.055172413,0.256857855,0.381546134,0.361596009,0.213793103,0.096551724,0.40640394,0.24630542,0.34729064,0.08433108,652,1269,1921,"sa390235"
2010,"Cory Riordan","COL","AA",24,161.2,0.31027254,0.912820512,0.226141078,0.369294605,0.404564315,0.189743589,0.102564102,0.40442656,0.25754527,0.33802817,0.09860884,815,1629,2444,"sa390235"
2011,"Cory Riordan","COL","AA",25,142.1,0.32897603,1.215189873,0.253731343,0.409381663,0.336886993,0.278481012,0.132911392,0.45093946,0.23590814,0.3131524,0.07233849,736,1462,2198,"sa390235"
2007,"Cory Riordan","COL","A-",21,65.2,0.32653061,1,0.170984455,0.414507772,0.414507772,0.2,0.0625,0.41584158,0.26732673,0.31683168,0.33126294,84,399,483,"sa390235"
2009,"Cory Riordan","COL","A+",23,169.2,0.3258427,0.865217391,0.193609022,0.37406015,0.432330827,0.191304347,0.047826086,0.39266055,0.26238532,0.34495413,0.21212121,230,958,1188,"sa390235"
2008,"Cory Riordan","COL","A",22,167.2,0.32938856,1.004784688,0.162,0.42,0.418,0.239234449,0.086124401,0.44571429,0.22095238,0.33333333,0.33044232,144,1009,1153,"sa390235"
2012,"Parker Frazier","COL","AA",23,167,0.30185185,1.692771084,0.17679558,0.517495395,0.305709023,0.114457831,0.114457831,0.51792115,0.21863799,0.26344086,0.07761578,786,1546,2332,"sa390238"
2008,"Parker Frazier","COL","A-",19,87,0.30952381,1.987341772,0.169014084,0.552816901,0.278169014,0.265822784,0.037974683,0.46101695,0.22711864,0.31186441,0.18669131,101,440,541,"sa390238"
2011,"Parker Frazier","COL","A+",22,154,0.3138833,1.385964912,0.179074446,0.476861167,0.344064386,0.157894736,0.087719298,0.4688716,0.23540856,0.29571984,0.21583412,225,836,1061,"sa390238"
2009,"Parker Frazier","COL","A",20,130.2,0.35781991,1.73076923,0.158767772,0.533175355,0.308056872,0.184615384,0.053846153,0.45687646,0.23310023,0.31002331,0.25615213,159,735,894,"sa390238"
2007,"Jeff Fischer","COL","R",21,73.1,0.33187773,0.96226415,0.122362869,0.430379746,0.447257383,0.160377358,0.16981132,0.44354839,0.24193548,0.31451613,0.26893939,86,442,528,"sa390244"
2008,"Jeff Fischer","COL","R",22,83.1,0.31092437,1.117021276,0.163865546,0.44117647,0.394957983,0.180851063,0.09574468,0.47410359,0.26693227,0.25896414,0.35204082,81,507,588,"sa390244"
2013,"Mitch Lively","SFG","AAA",27,124,0.2630137,0.89032258,0.208108108,0.372972972,0.418918918,0.251612903,0.096774193,0.41469816,0.22834646,0.35695538,0.08089261,834,1317,2151,"sa390254"
2010,"David Mixon","SFG","AA",25,156.2,0.29148936,1.915384615,0.195329087,0.52866242,0.276008492,0.123076923,0.092307692,0.48440748,0.20997921,0.30561331,0.28047572,176,833,1009,"sa390259"
2007,"Joshua Johnson","TBD","A-",22,64,0.2311828,1.5,0.105263157,0.536842105,0.357894736,0.308823529,0.147058823,0.5,0.19387755,0.30612245,0.22009569,83,335,418,"sa390304"
2007,"Sam Runion","KCR","R",18,51,0.3986014,1.860465116,0.139860139,0.559440559,0.3006993,0.139534883,0.093023255,0.34459459,0.22972973,0.42567568,0.28277635,83,306,389,"sa390308"
2009,"Sam Runion","KCR","A",20,135,0.34920635,1.173469387,0.156435643,0.455445544,0.388118811,0.132653061,0.086734693,0.43953935,0.2303263,0.33013436,0.1691023,228,730,958,"sa390308"
2008,"Brian Flores","TBR","A",23,118,0.29946524,1.282608695,0.155495978,0.474530831,0.36997319,0.231884057,0.050724637,0.46233766,0.2025974,0.33506494,0.1952381,215,625,840,"sa390341"
2011,"Mike Watt","SDP","A+",22,124.1,0.35526316,1.450381679,0.1530343,0.501319261,0.345646437,0.145038167,0.083969465,0.44020356,0.24173028,0.31806616,0.29591837,213,767,980,"sa390349"
2008,"Mike Watt","LAD","R",19,80.2,0.34567901,1.732394366,0.191666666,0.5125,0.295833333,0.098591549,0.098591549,0.43426295,0.21513944,0.35059761,0.32482993,98,490,588,"sa390349"
2009,"Mike Watt","SDP","A",20,121,0.29973475,1.061643835,0.190860215,0.416666666,0.392473118,0.246575342,0.04109589,0.43116883,0.27012987,0.2987013,0.22324511,215,654,869,"sa390349"
2010,"Mike Watt","SDP","A",21,125,0.31948052,1.270676691,0.174863387,0.461748633,0.363387978,0.308270676,0.037593984,0.4168798,0.27109974,0.31202046,0.24454148,190,726,916,"sa390349"
2011,"Nick Barnese","TBR","AA",22,117.1,0.28774929,1.398230088,0.212209302,0.459302325,0.328488372,0.309734513,0.07079646,0.45833333,0.23055556,0.31111111,0.10374065,808,1197,2005,"sa390367"
2008,"Nick Barnese","TBR","A-",19,66,0.31677019,1.729166666,0.176100628,0.522012578,0.301886792,0.208333333,0.020833333,0.38888889,0.21604938,0.39506173,0.3583815,103,416,519,"sa390367"
2010,"Nick Barnese","TBR","A+",21,122.1,0.29863014,1.414634146,0.158640226,0.492917847,0.348441926,0.170731707,0.040650406,0.41803279,0.28142077,0.30054645,0.23763571,145,684,829,"sa390367"
2008,"Eric Niesen","NYM","A+",22,118.1,0.31738035,1.234482758,0.15183246,0.468586387,0.379581151,0.151724137,0.068965517,0.41564792,0.24694377,0.33740831,0.19695193,211,642,853,"sa390369"
2010,"Brock Huntzinger","BOS","A+",21,134.2,0.28009259,0.930693069,0.107551487,0.430205949,0.462242562,0.178217821,0.06930693,0.4573991,0.24663677,0.29596413,0.18779343,182,670,852,"sa390376"
2009,"Brock Huntzinger","BOS","A",20,125.1,0.31413613,1.104575163,0.148148148,0.447089947,0.404761904,0.222222222,0.045751633,0.41645244,0.21079692,0.37275064,0.25688073,157,715,872,"sa390376"
2011,"Brock Huntzinger","BOS","AA",22,124,0.36956522,0.612565445,0.193717277,0.306282722,0.5,0.178010471,0.120418848,0.43589744,0.23076923,0.33333333,0.18353105,435,998,1433,"sa390376"
2008,"Connor Graham","COL","A",22,147.1,0.2455243,1.5625,0.129973474,0.530503978,0.339522546,0.234375,0.0234375,0.37817259,0.27411168,0.34771574,0.28437233,350,821,1171,"sa390380"
2009,"Ryan Pope","NYY","AA",23,141.1,0.3245614,1.011111111,0.199115044,0.402654867,0.398230088,0.194444444,0.038888888,0.42764579,0.26349892,0.30885529,0.25129803,165,798,963,"sa390383"
2008,"Jack McGeary","WSN","R",19,59.2,0.33908046,2.585365853,0.103658536,0.646341463,0.25,0.243902439,0.048780487,0.48863636,0.28409091,0.22727273,0.28699552,72,374,446,"sa390448"
2011,"Jay Voss","DET","AA",24,115.1,0.2681388,0.772727272,0.146875,0.371875,0.48125,0.272727272,0.071428571,0.43902439,0.23170732,0.32926829,0.2699115,229,675,904,"sa390455"
2007,"Jonathan Stambaugh","STL","A-",22,65.2,0.32394366,1.207792207,0.182692307,0.447115384,0.370192307,0.194805194,0.038961038,0.44444444,0.16666667,0.38888889,0.29879518,38,377,415,"sa390598"
2008,"Evan Hildenbrandt","CIN","R",19,57.1,0.28205128,1.142857142,0.129032258,0.464516129,0.406451612,0.174603174,0.079365079,0.4691358,0.29012346,0.24074074,0.29512195,81,329,410,"sa390608"
2008,"Justin Miller","LAD","A",20,140,0.28314607,2.806122448,0.150341685,0.62642369,0.223234624,0.183673469,0.061224489,0.51441242,0.23059867,0.25498891,0.19066148,326,702,1028,"sa390611"
2009,"Justin Miller","LAD","A",21,115,0.30649351,3.197368421,0.142473118,0.653225806,0.204301075,0.131578947,0.092105263,0.52926209,0.20101781,0.2697201,0.18424242,221,604,825,"sa390611"
2009,"Wynn Pelzer","SDP","A+",23,150.2,0.31604938,1.94117647,0.122807017,0.578947368,0.298245614,0.184873949,0.050420168,0.47688564,0.23844282,0.28467153,0.28707719,287,866,1153,"sa390616"
2008,"Wynn Pelzer","SDP","A",22,118.1,0.29247911,2.282352941,0.200573065,0.555873925,0.243553008,0.164705882,0.105882352,0.41689373,0.25340599,0.32970027,0.27598566,162,675,837,"sa390616"
2009,"Danny Danielson","LAD","R",20,61.1,0.34883721,0.926470588,0.206060606,0.381818181,0.412121212,0.205882352,0.073529411,0.38418079,0.25988701,0.3559322,0.29386892,61,412,473,"sa390621"
2008,"Trevor Reckling","LAA","A",19,152.1,0.29723502,1.674074074,0.148584905,0.533018867,0.318396226,0.207407407,0.059259259,0.50341686,0.21640091,0.28018223,0.25882353,269,836,1105,"sa390627"
2009,"Trevor Reckling","LAA","AA",20,135.1,0.29457364,1.619469026,0.214854111,0.48541114,0.299734748,0.221238938,0.03539823,0.4744898,0.25510204,0.27040816,0.08519362,927,1268,2195,"sa390627"
2008,"Aaron Brown","SEA","A-",22,62.1,0.29213483,1.052631578,0.093023255,0.465116279,0.441860465,0.184210526,0.039473684,0.34636872,0.27374302,0.37988827,0.16856061,200,328,528,"sa390632"
2010,"Cody Scarpetta","MIL","A+",21,128,0.33048433,1.062015503,0.219941348,0.40175953,0.37829912,0.209302325,0.031007751,0.38243626,0.25779037,0.35977337,0.2832264,299,792,1091,"sa390646"
2011,"Cody Scarpetta","MIL","AA",22,117,0.27794562,0.925373134,0.208588957,0.380368098,0.411042944,0.246268656,0.059701492,0.4077381,0.24107143,0.35119048,0.09530721,802,1265,2067,"sa390646"
2008,"Brett Durand","FLA","A",22,143.1,0.32712215,1.234972677,0.170385395,0.458417849,0.371196754,0.196721311,0.120218579,0.48616601,0.20948617,0.30434783,0.23392461,107,795,902,"sa390647"
2010,"Robert Bono","FLA","A+",21,128.2,0.37393162,1.517006802,0.21108742,0.475479744,0.313432835,0.149659863,0.081632653,0.47599165,0.26931106,0.25469729,0.13615023,152,700,852,"sa390650"
2009,"Robert Bono","HOU","A",20,143.1,0.30237154,1.964285714,0.15821501,0.55780933,0.283975659,0.221428571,0.035714285,0.45294118,0.24901961,0.29803922,0.18627451,100,716,816,"sa390650"
2008,"Robert Bono","HOU","A-",19,75,0.33962264,2.013888888,0.158914728,0.562015503,0.279069767,0.097222222,0.097222222,0.51102941,0.19117647,0.29779412,0.22198732,59,414,473,"sa390650"
2008,"Julian Sampson","PHI","A",19,135,0.31343284,1.646258503,0.148796498,0.529540481,0.321663019,0.258503401,0.034013605,0.4820296,0.21564482,0.30232558,0.16504854,234,693,927,"sa390656"
2008,"Kyle Ocampo","TEX","R",19,52,0.33082707,1.520833333,0.047244094,0.574803149,0.377952755,0.229166666,0.0625,0.38235294,0.22794118,0.38970588,0.32754342,91,312,403,"sa390660"
2008,"Kyle Greenwalt","HOU","R",19,71.2,0.32894737,2.288135593,0.122171945,0.610859728,0.266968325,0.13559322,0.033898305,0.51082251,0.21645022,0.27272727,0.28913043,67,393,460,"sa390664"
2010,"Kyle Greenwalt","HOU","A+",21,136.2,0.37029289,1.9140625,0.189130434,0.532608695,0.278260869,0.1015625,0.109375,0.47257384,0.22995781,0.29746835,0.19937041,199,754,953,"sa390664"
2009,"Kyle Greenwalt","HOU","A",20,139.1,0.31343284,1.503355704,0.187363834,0.488017429,0.324618736,0.140939597,0.046979865,0.48101266,0.24894515,0.27004219,0.25498891,140,762,902,"sa390664"
2007,"Henry Williamson","BAL","R",21,61,0.31213873,1.826923076,0.109090909,0.575757575,0.315151515,0.25,0.019230769,0.45402299,0.13218391,0.4137931,0.38675214,86,382,468,"sa390670"
2011,"Caleb Brewer","ATL","A",22,130.1,0.26582278,0.913294797,0.146907216,0.407216494,0.445876288,0.179190751,0.052023121,0.4529703,0.2549505,0.29207921,0.21626794,321,724,1045,"sa390672"
2010,"Tanner Robles","CIN","R",21,60.1,0.24161074,1.210526315,0.131034482,0.475862068,0.393103448,0.263157894,0.052631578,0.47058824,0.22875817,0.30065359,0.2826087,151,355,506,"sa390675"
2011,"Chris Hernandez","BOS","A+",22,127.1,0.27154047,1.788617886,0.087765957,0.585106382,0.327127659,0.178861788,0.06504065,0.50769231,0.18717949,0.30512821,0.21914894,269,671,940,"sa390676"
2014,"Chris Hernandez","BOS","AAA",25,117,0.3027027,1.813084112,0.170798898,0.534435261,0.29476584,0.224299065,0.046728971,0.47058824,0.22459893,0.30481283,0.07338552,830,1214,2044,"sa390676"
2007,"Mark Brackman","DET","A-",22,73.1,0.28870293,2.79245283,0.148305084,0.627118644,0.224576271,0.226415094,0.113207547,0.57786885,0.21721311,0.20491803,0.19183673,99,391,490,"sa390682"
2009,"Andrew Hess","DET","A+",24,123.1,0.31786543,1.068571428,0.154205607,0.436915887,0.408878504,0.142857142,0.04,0.43249428,0.26315789,0.30434783,0.19602649,136,619,755,"sa390683"
2008,"T.J. Brewer","SFG","A",23,113,0.27683616,1.978494623,0.208571428,0.525714285,0.265714285,0.139784946,0.075268817,0.53719008,0.21763085,0.24517906,0.20806242,155,614,769,"sa392053"
2007,"T.J. Brewer","SFG","A-",22,65,0.31632653,1.582089552,0.117346938,0.540816326,0.341836734,0.179104477,0.074626865,0.47263682,0.24875622,0.27860697,0.27625571,76,362,438,"sa392053"
2009,"Mike Loree","SFG","A",22,123.1,0.30660377,1.011049723,0.139479905,0.432624113,0.427895981,0.17679558,0.049723756,0.50231481,0.25231481,0.24537037,0.20439845,117,656,773,"sa392062"
2008,"Mike Loree","SFG","A-",21,81,0.2735426,0.919191919,0.144144144,0.409909909,0.445945945,0.222222222,0.02020202,0.4,0.25333333,0.34666667,0.36788618,41,451,492,"sa392062"
2016,"Chris Jones","LAA","AAA",27,118.1,0.3680203,2.219780219,0.254452926,0.51399491,0.231552162,0.12087912,0.109890109,0.46782178,0.26732673,0.26485149,0.09528796,668,1242,1910,"sa392067"
2014,"Chris Jones","BAL","AAA",25,119.2,0.31168831,1.543859649,0.226666666,0.469333333,0.304,0.192982456,0.035087719,0.46786632,0.20565553,0.32647815,0.09032603,685,1186,1871,"sa392067"
2015,"Chris Jones","BAL","AAA",26,150,0.30686695,1.678832116,0.215811965,0.491452991,0.292735042,0.138686131,0.109489051,0.41336117,0.25469729,0.33194154,0.0978162,718,1480,2198,"sa392067"
2008,"Chris Jones","CLE","R",19,52.1,0.26143791,2.186046511,0.11038961,0.61038961,0.279220779,0.162790697,0.093023255,0.47133758,0.24840764,0.28025478,0.15512465,95,266,361,"sa392067"
2011,"Paul Demny","WSN","A+",21,143.2,0.29032258,0.944723618,0.122448979,0.426303854,0.451247165,0.236180904,0.090452261,0.47345133,0.21681416,0.30973451,0.25396825,268,803,1071,"sa392068"
2012,"Paul Demny","WSN","AA",22,123.2,0.32637076,1.20289855,0.208333333,0.432291666,0.359375,0.166666666,0.094202898,0.42025316,0.28860759,0.29113924,0.10382775,806,1284,2090,"sa392068"
2010,"Paul Demny","WSN","A",20,129.2,0.29573935,1.170068027,0.184143222,0.439897698,0.375959079,0.272108843,0.06802721,0.41421569,0.24509804,0.34068627,0.22882181,262,765,1027,"sa392068"
2007,"Brad Hertzler","OAK","A-",21,60,0.31318681,1.813559322,0.077777777,0.594444444,0.327777777,0.220338983,0.084745762,0.45744681,0.19680851,0.34574468,0.27294118,81,344,425,"sa392071"
